id,date,x,y,nn5,nn6,access_type,distance_to_road,terrain_type,area,volume,composition_construction,composition_natural,composition_communal,composition_communal_large,composition_dangerous,dangerous_waste_description,photo_id1,photo_id2,photo_id3,description,unknown1,unknown2,unknown3,unknown4,unknown5,unknown6,unknown7,unknown8,unknown9,unknown10,unknown11
11057,2010-06-02 08:02:45,15.2055745363332,46.1143401784384,47002_senožete,10719,2,200,3,60,15,40,10,10,20,20,"<p>-pnevmatike, salonitke, baterije, sodi, barve</p>",,,,,,57,1816,1,,2010-01-18,2009,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11057"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11057"">Občina</a>",9,66,
11058,2010-06-02 08:02:25,15.2059542906762,46.1155856469816,47003_snežna cesta,10719,1,5,3,50,5,30,30,10,20,10,"<p>-odpadna olja, barve</p>",,,,,,57,1816,1,,2010-01-18,2009,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11058"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11058"">Občina</a>",9,66,
11059,2010-01-20 15:19:28,15.1902213340715,46.1592093322803,47004_hudajama,10719,1,5,2,900,50,80,5,5,5,5,"<p>salonitke, pnevmatike</p>",,,,,,57,1816,,,2010-01-18,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11059"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11059"">Občina</a>",9,66,
11060,2010-01-20 15:19:28,13.9747100716973,45.8792943231004,Vrhpoljske rajde 4,10489,1,10,2,20,0.5,,,100,,,,,,,,,136,1933,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11060"">Občina</a>",1,8,
11061,2010-01-20 15:19:28,13.9728920123105,45.8786840910069,Vrhpoljske rajde 3,10489,1,10,2,200,1.5,,,100,,,,,,,<p>V rajdi pod cesto</p>,,136,1933,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11061"">Občina</a>",1,8,
11062,2010-01-20 15:19:28,13.9768816161628,45.8788999433187,Vrhpoljske rajde 2,10489,1,10,2,50,0.5,,,100,,,,,,,<p>V rajdi pod cesto</p>,,136,1933,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11062"">Občina</a>",1,8,
11063,2010-01-20 15:19:28,13.973255315797,45.875754069797,Vrhpoljske rajde 1,10489,1,5,2,20,1,60,,40,,,,,,,<p>Ob cesti pod rajdo</p>,,136,,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11063"">Občina</a>",1,8,
11064,2010-01-20 15:07:54,13.9654485310816,45.8550063727135,Struga hudournika Bela,10489,3,50,1,20000,100,30,10,40,10,10,"<p>do 10 m3 salonitke, asfalt, pnevmatike,...</p>",,,,<p>Onesnažana je celotna struga potoka Bele od Vrhpolja do izliva v reko Vipavo</p>,,136,1933,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11064"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11064"">Občina</a>",1,8,
11371,2010-02-14 13:50:28,13.6840242628015,45.4972861620196,V Buži,10836,1,4,1,5,0.3,50,,50,,,,24142,,,,,50,,,,2010-02-12,2005,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11371"">Občina</a>",14,92,
11065,2010-01-20 15:19:28,13.9893741703721,45.7925955931557,Pod Barnco,10489,1,10,2,200,3,30,,20,50,,,,,,<p>Pobočje pod cesto na Nanos pri odcepu za viadukt Hrašče</p>,,136,1933,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11065"">Občina</a>",1,8,
11066,2010-01-20 15:19:28,14.0074859247177,45.7997552467247,Med Vrhmi,10489,1,10,2,20,0.5,,,,,100,"<p>Salonitne plošče 0,5 m3</p>",,,,<p>Melišče pod cesto Podnanos-Nanos</p>,,136,,,,2010-01-15,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11066"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11066"">Občina</a>",1,8,
11068,2010-02-03 09:53:38,13.8809962912488,45.7004010024409,Lehte,10391,3,50,1,50,8,20,10,15,50,5,<p>Okrog 5 avtomobilskih pnevmatik</p>,23807,23808,,<p>V bližnji okolici je več odlagališč naravnih odpadkov.</p>,,111,340,,,2010-01-21,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11068"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11068"">Občina</a>",14,89,
11069,2010-04-03 21:03:41,14.9529794609702,45.8616218947209,Lisec,10653,1,100,3,60,40,10,,10,30,50,"<p>motorna vozila, gume, pesticidi, sodi, barve, laki,..</p>",,,,,,130,20,,,2010-01-14,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11069"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11069"">Občina</a>",7,53,
11070,2010-04-04 12:26:07,14.3425772274556,46.2692130050982,pri Konjedercu,10524,1,20,1,50,10,20,,50,30,,,,,,,,52,1810,,,2010-01-21,2000,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11070"">Občina</a>",3,17,
11071,2010-04-04 12:26:08,14.3504388375639,46.2670628219797,pod Dežmanom,10524,1,10,1,20,5,50,,20,30,,,,,,,,52,1810,,,2010-01-21,2000,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11071"">Občina</a>",3,17,
11072,2010-04-03 20:41:56,14.9476566361921,45.8461611719651,Beber,10653,1,50,3,15,3,,20,,80,,,,,,,,193,270,,,2010-01-21,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11072"">Občina</a>",7,49,
11073,2010-04-03 20:42:11,14.9494523910095,45.846472451787,Vehovec-1,10653,1,30,3,35,5,10,30,20,40,,,,,,,,193,270,,,2010-01-21,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11073"">Občina</a>",7,49,
11074,2010-04-03 20:42:16,14.9411072083398,45.8455347165385,Oskar,10653,1,150,3,5,1,,,,100,,<p>OP.: tudi terenski avto dao kotanje</p>,,,,,,193,270,,,2010-01-21,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11074"">Občina</a>",7,49,
11075,2010-04-03 20:42:16,14.928579226972,45.8413117621473,Mrvar,10653,2,50,3,20,20,,10,10,40,40,"<p>pnevmatike, motorna vozila, (barve, laki ????)</p>",,,,,,193,270,,,2010-01-21,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11075"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11075"">Občina</a>",7,49,
11076,2010-04-03 20:41:56,14.9380588888054,45.8207844038142,Marolt,10653,2,300,3,30,15,30,20,20,20,10,<p>sodi</p>,,,,,,193,268,,,2010-01-21,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11076"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11076"">Občina</a>",7,49,
11077,2010-03-23 10:40:35,14.9346643686045,45.8210298684826,Vehovec-2,10653,2,200,3,15,3,,,,,100,<p>Sodi</p>,,,,,,193,,,,2010-01-21,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11077"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11077"">Občina</a>",7,49,
11078,2010-04-03 20:41:56,14.905626279534,45.8499347050904,Glavič,10653,2,200,2,50,5,,,20,40,40,<p>sodi</p>,,,,,,193,269,,,2010-01-16,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11078"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11078"">Občina</a>",7,49,
11079,2010-04-03 20:41:54,14.9088006497729,45.8458298494627,Beli Graben,10653,3,0,2,200,10,,,80,20,,<p>Zaradi raztegnjenosti pobočja priporočljiva plezalna oprema</p>,,,,,,193,266,,,2010-01-16,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11079"">Občina</a>",7,49,
11080,2010-01-22 10:58:41,14.900647283131,45.851298028669,Dobravc,10653,2,400,1,15,3,,,,,100,"<p>sodi, cisterna</p>",,,,,,193,,,,2010-01-16,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11080"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11080"">Občina</a>",7,49,
11081,2010-04-03 20:41:54,14.8942476039558,45.8423336453025,Dare,10653,1,10,3,15,4,,,50,50,,,,,,,,193,266,,,2010-01-16,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11081"">Občina</a>",7,49,
11082,2010-04-03 20:41:54,14.9033245811225,45.8346847419238,Divjaček,10653,1,0,3,30,15,10,10,20,20,40,"<p>karoserije, sodi, pnevmatike</p>",,,,,,193,266,,,2010-01-16,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11082"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11082"">Občina</a>",7,49,
11083,2010-04-03 21:04:32,14.9605218497334,45.8525989980393,Dobrava,10653,2,300,1,10,3,,,,50,50,<p>pnevmatike</p>,,,,,,130,1923,,,2010-01-20,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11083"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11083"">Občina</a>",7,53,
11084,2010-03-30 11:13:57,15.0741689251655,46.5152825302059,847 pri Bundru,10382,1,100,3,250,10,10,,20,70,,"<p>Odlagališče pretežno kosovnih odpadkov (ohišje bele tehnike) na robu gozdapod stanovanjsko hišo, steklenice, pločevinke, ..Potreben bo manjši traktor zvitlom, dogovor s komunalo o postavitvi kontejnerja.</p><p>Dogovor z lastnikom zemljišča o sodelovanju pri čiščenju, pomoč s traktorjem,pridružili se bodo lovci in gasilci.</p>",,,,,,112,643,,,2010-01-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11084"">Občina</a>",11,93,
11085,2010-01-25 07:20:30,14.9591716943787,46.3064411909575,Žiferje,10377,1,2,2,10,5,,30,70,,,,,,,"<p>Zadnja leta se odapadki odlagajo na nakaj mestih neposredno ob cesti skoziŽiferje, komunalni odpadki so pomešani z vejevino ipd.</p>",,83,853,,,2010-01-12,2000,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11085"">Občina</a>",10,70,
11086,2010-01-25 11:00:41,14.7213005321674,45.9714270793275,KOROŠCA,10552,1,5,1,10,2,2,,90,8,,,,,,,,39,1793,,,2010-01-25,2005,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11086"">Občina</a>",4,22,
11087,2010-04-04 12:51:05,14.6774523830041,45.963815573945,Bukovje,10898,1,5,3,10,3,30,10,40,10,,,,,,,,32,1783,,,2010-01-07,2004,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11087"">Občina</a>",4,22,
11088,2010-04-04 11:02:04,13.9248370250229,45.8855110320634,Slejkoti,10489,1,5,2,100,1,,,100,,,,,,,,,1,2009,,,2010-01-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11088"">Občina</a>",1,8,
11089,2010-01-25 13:44:34,13.9273661053392,45.8836453219792,Žapužka gmajna 1,10489,1,5,2,50,5,95,,5,,,,,,,,,1,,,,2010-01-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11089"">Občina</a>",1,8,
11090,2010-01-25 13:50:07,13.9276625122341,45.882973274161,Žapužka gmajna 2,10489,1,10,1,50,6,98,,2,,,,,,,,,1,,,,2010-01-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11090"">Občina</a>",1,8,
11091,2010-01-25 13:49:22,13.9285732772081,45.885852149997,Nad drugo rajdo,10489,1,10,2,100,5,70,,20,5,5,"<p>Do 0,5 m3 pnevmatik</p>",,,,,,1,1327,,,2010-01-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11091"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11091"">Občina</a>",1,8,
11092,2010-01-28 09:34:41,13.9273940853966,45.8862009696224,Pod drugo rajdo,10489,1,10,2,50,1,60,,,,40,"<p>Do 0,5 m3 pnevmatike</p>",,,,,,1,,,,2010-01-19,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11092"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11092"">Občina</a>",1,8,
11093,2010-01-25 13:56:35,13.9181439566545,45.8537212438621,Planina,10489,1,5,2,1000,4000,50,40,5,4,1,"<p>Površinsko je opaziti do 4 m3 salonitk, asfalta, pnevmatik...</p>",,,,,,1,,,,2010-01-20,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11093"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11093"">Občina</a>",1,8,
11094,2010-01-25 14:03:49,13.9080236439616,45.8440014683111,Zasvol,10489,1,10,2,200,100,90,,10,,,,,,,,,136,1933,,,2010-01-20,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11094"">Občina</a>",1,8,
11095,2010-01-25 14:18:35,13.863666835507,45.8541358089679,Vrtovče,10489,1,10,2,300,300,90,,3,5,2,"<p>Do 6 m3 gume, salonitke,asfalt,...</p>",,,,,,1,1322,,,2010-01-20,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11095"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11095"">Občina</a>",1,8,
11096,2010-01-25 14:20:50,13.8544453673882,45.8607828999501,Pri Lipi,10489,1,5,2,100,10,70,,,,30,<p>3 m3 asfalta</p>,,,,,,1,,,,2010-01-20,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11096"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11096"">Občina</a>",1,8,
11097,2010-01-25 14:23:52,13.7879639138149,45.9028890664286,Pri kapelci,10489,1,10,1,200,5,60,,20,20,,,,,,<p>V dolžini 100 m ob gozdni poti</p>,,1,1310,,,2010-01-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11097"">Občina</a>",1,8,
11098,2010-01-25 14:26:57,13.7847790372557,45.9000118447146,Rodne,10489,1,10,2,500,10,80,,10,5,5,"<p>0,5 m3 gume,asfalt,salonitke</p>",,,,"<p>Ob makadamski cesti, ki pelje do avtoceste Selo-Vogrsko v dolžini 250 m levoon desno.</p>",,1,1303,,,2010-01-22,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11098"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11098"">Občina</a>",1,8,
11108,2010-02-01 09:37:18,13.6579616622682,46.0140305712961,"K.O. Grgar, parcela 186/59",10468,1,5,1,6,2,,,,,100,<p>avtomobilska karoserija</p>,,,,,,84,,,,2010-02-01,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11108"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11108"">Občina</a>",1,10,
11101,2010-02-03 12:26:43,13.9064724745613,45.710979318283,Merče,11068,2,200,3,10,5,,,,,100,<p>avtomobilska školjka brez gum</p>,23824,,,<p>pri sanaciji je potreben vitel</p>,,111,,,,2010-01-20,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11101"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11101"">Občina</a>",14,89,
11102,2010-01-28 08:46:34,14.2266046261769,45.5418173940427,Curk,11068,2,100,1,20,5,,,,100,,,23827,23825,,<p>5 kovinskih sodov in 1 plastičen</p>,,38,779,,,2010-01-23,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11102"">Občina</a>",14,90,
11103,2010-02-03 09:56:43,13.699128064074,45.8875683134734,Gradišče nad Prvačino,10914,1,3,1,70,45,30,40,,,30,<p>neregistriran avtomobil s kolesi</p>,23831,23857,23859,<p>Opisana so tri prostorsko ločena odlagališča na razdalji 40 m.</p>,,201,,,,2010-01-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11103"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11103"">Občina</a>",14,89,
11104,2010-04-03 21:48:34,13.6943466757192,45.8902939867547,"pri Vipavi, Gradišče nad Prvačino",10914,3,700,1,50,15,,,,100,,,23832,,,,,201,1544,,,2010-01-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11104"">Občina</a>",14,89,
11131,2010-02-04 22:35:34,13.8990173126618,45.5580305040078,Miljski bori -2,10841,1,30,1,10,6,99,,1,,,,,,,,,50,,,,2010-01-12,2004,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11131"">Občina</a>",14,92,
11109,2010-02-01 09:38:24,13.6591259438737,46.013014035888,"K.O. Grgar, parcela 3000/2",10468,1,2,1,6,2,,,,,100,<p>avtomobilska karoserija</p>,,,,,,84,,,,2010-02-01,2008,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11109"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11109"">Občina</a>",1,10,
11110,2010-02-01 10:08:35,15.1808336107021,46.2743892282646,BOROVJE,10714,1,10,1,15,20,20,10,40,30,0,"<p>1 M3 PAPIRJA, 1 M3 KARTON, 1 M3 PLASTIKE, 2 ŽIMNICE, 1 M3 OPEKE</p>",,,,,,190,1943,,,2010-01-06,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11110"">Občina</a>",9,61,
11111,2010-02-05 12:35:45,15.0980283758354,46.2946945875719,Korbrove jame,10879,4,150,3,300,600,30,10,15,30,15,"<p>Pnevmatike: 10 m3<br/>Motorna vozila: 25 m3<br/>Salonitke,asfalt,izolacija: 25 m3<br/>Odpadna olja,barve,laki,razpršilci: 5 m3<br/>Pesticidi in njihove embalaže: 5 m3<br/>Sodi z nedoločljivo vsebino: 10 m3<br/>Ostalo: 10</p>",,,,,,173,,,,2010-02-01,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11111"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11111"">Občina</a>",9,61,
11112,2010-02-01 12:14:48,14.2237924646701,45.5424978680574,Brežine,11068,1,5,1,30,2,50,,50,,,,23852,,,"<p>karton, plastika, keramične ploščice</p>",,38,779,,,2010-01-28,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11112"">Občina</a>",14,90,
11113,2010-02-03 14:40:47,14.2263440139788,45.5462135600792,Studenec,11068,2,50,1,50,0.5,,,90,,10,<p>1 pnevmatika</p>,23853,23854,,<p>plastična in kovinske posode</p>,,38,,,,2010-01-28,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11113"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11113"">Občina</a>",14,90,
11114,2010-02-01 12:34:45,13.7161208668097,45.8828070799946,"pod vinogradom, Gradišče nad Prvačino",10914,1,10,2,40,4,100,,,,,,23856,,,,,84,,,,2010-01-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11114"">Občina</a>",14,89,
11115,2010-02-01 12:33:18,14.2242226082536,45.5477468311412,Zavratnica,11068,2,200,1,40,5,50,,50,,,,23855,,,"<p>plastična in papirnata embalaža, steklo, železni sodi</p>",,38,779,,,2010-01-28,2010,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11115"">Občina</a>",14,90,
11117,2010-04-03 21:48:34,13.6956904589505,45.889346037349,Gradišče nad Prvačino,10914,2,300,2,300,10,30,,30,30,10,"<p>avtomobilske gume, salonitne plošče</p>",23858,,,,,201,1537,,,2010-01-22,,"<a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForInspection.php?point=11117"">Okoljska inšpekcija</a><BR><a href=""http://yourprecious.geopedia.si/events/OcistimoSlovenijo/ZGS/createReportForMunicipality.php?point=11117"">Občina</a>",14,89,
